7.4,0,0,0,0,0,0,3406.65623707
5.1,0,0,0,0,0,0,1001.5007278
0,0,0,0,0,0,0,-56.7964877133
8.1,0,0,0,0,0,0,594.552623912
6.4,0,0,0,0,0,0,974.371018682
8.3,0,0,0,0,0,0,1980.90985334
6.0,0,0,0,0,0,0,-64.9403907621
6.6,0,0,0,0,0,0,1494.22647378
5.2,0,0,0,0,0,0,-61.564079017
0.0,0,0,0,0,0,0,1316.69547839
6.3,0,0,0,0,0,0,956.276240568
6.8,0,0,0,0,0,0,1853.27451304
8.5,0,0,0,0,0,0,5625.21129304
9.4,0,0,0,0,0,0,656.728674494
7.5,0,0,0,0,0,0,500.354023485
8.3,0,0,0,0,0,0,2408.04113702
6.3,0,0,0,0,0,0,-495.240117998
6.5,0,0,0,0,0,0,108.513726051
7.9,0,0,0,0,0,0,3765.52354814
6.9,0,0,0,0,0,0,-690.381907002
5.0,0,0,0,0,0,0,632.441375393
6.7,0,0,0,0,0,0,1841.51750559
7.5,0,0,0,0,0,0,624.776200559
6.9,0,0,0,0,0,0,8108.94764005
7.3,0,0,0,0,0,0,937.095199109
8.1,0,0,0,0,0,0,584.357129096
6.5,0,0,0,0,0,0,1799.07464038
6.0,0,0,0,0,0,0,708.446806671
6.3,0,0,0,0,0,0,-414.113005321
5.9,0,0,0,0,0,0,1989.5281035
7.4,0,0,0,0,0,0,88.0007322744
7.9,0,0,0,0,0,0,4261.48829107
5.5,0,0,0,0,0,0,484.231417416
6.9,0,0,0,0,0,0,1584.67603933
7.2,0,0,0,0,0,0,1954.23641031
6.8,0,0,0,0,0,0,916.022310208
7.4,0,0,0,0,0,0,928.189270941
8.1,0,0,0,0,0,0,1178.60062215
7.8,0,0,0,0,0,0,1463.36926518
7.5,0,0,0,0,0,0,602.158425348
6.1,0,0,0,0,0,0,56.6229582812
7.8,0,0,0,0,0,0,1011.76347014
0,0,0,0,0,0,0,-223.795063603
7.9,0,0,0,0,0,0,774.160620114
8.1,0,0,0,0,0,0,1953.64404837
0,0,0,0,0,0,0,71.7359343706
6.8,0,0,0,0,0,0,-380.330179188
0,0,0,0,0,0,0,24.2248660339
7.5,0,0,0,0,0,0,-719.026547086
5.7,0,0,0,0,0,0,18.0575850036
5.7,0,0,0,0,0,0,1650.91647523
8.5,0,0,0,0,0,0,1621.1475144
8.0,0,0,0,0,0,0,1420.95088377
6.2,0,0,0,0,0,0,-498.703710517
5.8,0,0,0,0,0,0,166.076288828
0,0,0,0,0,0,0,4.86224148054
0,0,0,0,0,0,0,-327.291643802
7.2,0,0,0,0,0,0,510.083211589
6.3,0,0,0,0,0,0,788.421481814
7.4,0,0,0,0,0,0,2080.5660739
7.2,0,0,0,0,0,0,1427.39515769
7.0,0,0,0,0,0,0,175.417094565
7.6,0,0,0,0,0,0,1084.44276563
6.5,0,0,0,0,0,0,1348.82891383
7.1,0,0,0,0,0,0,639.724349277
5.8,0,0,0,0,0,0,414.399882231
7.2,0,0,0,0,0,0,-2.42270522839
0,0,0,0,0,0,0,701.582674011
7.3,0,0,0,0,0,0,3261.92981925
7.0,0,0,0,0,0,0,649.559141183
0,0,0,0,0,0,0,164.058411158
6.7,0,0,0,0,0,0,1714.27862239
6.1,0,0,0,0,0,0,184.329871384
6.9,0,0,0,0,0,0,18.1293667254
0.0,0,0,0,0,0,0,1289.86345864
6.0,0,0,0,0,0,0,-15.6198309294
8.4,0,0,0,0,0,0,-0.675111348269
6.4,0,0,0,0,0,0,-215.402088787
0.0,0,0,0,0,0,0,42.0577383636
5.3,0,0,0,0,0,0,2075.02966348
5.7,0,0,0,0,0,0,2016.74001793
0,0,0,0,0,0,0,357.012728124
8.9,0,0,0,0,0,0,1642.40376429
6.2,0,0,0,0,0,0,-259.151381216
6.5,0,0,0,0,0,0,1275.21803509
5.6,0,0,0,0,0,0,450.081428815
6.5,0,0,0,0,0,0,-21.0879176131
0,0,0,0,0,0,0,-43.5818566656
8.2,0,0,0,0,0,0,5583.43842886
7.2,0,0,0,0,0,0,-136.805835571
7.7,0,0,0,0,0,0,6195.70034314
6.9,0,0,0,0,0,0,1174.74134257
6.6,0,0,0,0,0,0,-719.93816895
0,0,0,0,0,0,0,-639.811647837
6.4,0,0,0,0,0,0,-27.5533063667
0,0,0,0,0,0,0,-173.610709109
8.1,0,0,0,0,0,0,17.6247497272
8.4,0,0,0,0,0,0,2337.96001674
6.8,0,0,0,0,0,0,973.086745624
0.0,0,0,0,0,0,0,25.9520670763
0,0,0,0,0,0,0,12.5485412514
0,0,0,0,0,0,0,741.503866014
7.5,0,0,0,0,0,0,-8.48274669853
0,0,0,0,0,0,0,-97.2767802024
5.1,0,0,0,0,0,0,-96.5171676579
8.0,0,0,0,0,0,0,6722.92206266
7.9,0,0,0,0,0,0,808.427084854
0,0,0,0,0,0,0,362.824877261
7.3,0,0,0,0,0,0,771.848148494
7.4,0,0,0,0,0,0,3258.59903754
8.1,0,0,0,0,0,0,182.937220015
6.9,0,0,0,0,0,0,1265.26275451
7.2,0,0,0,0,0,0,-4.10768918051
7.2,0,0,0,0,0,0,-57.149148151
8.2,0,0,0,0,0,0,81.985805047
6.1,0,0,0,0,0,0,30.4368799417
8.1,0,0,0,0,0,0,60.8575940776
0,0,0,0,0,0,0,-331.408110766
6.1,0,0,0,0,0,0,784.225294789
7.6,0,0,0,0,0,0,1586.63159938
