75487,113,1226.0,0,0,925084.4517,0,-802.10755733
25963,53,849.0,40211146,0,387521.5666,0,884.489847905
28924,138,1836.0,89186850,0,782390.1216,0,888.462592663
2276,17,385.0,138851176,0,50814.0887,0,1297.74060259
124699,50,1284.0,131081879,0,1717220.3812,0,1278.8426186
536,5,383.0,0,0,101294.9881,0,1162.36207607
60078,41,785.0,256056902,0,553761.5392,0,721.20287774
11282,24,804.0,4689912,0,139846.5385,0,-1152.92391328
20001,36,532.0,54454689,0,163087.9703,0,1154.08133826
333,0,508.0,0,0,360480.2222,0,-5.87115381953
30032,72,567.0,46221900,0,154005.7504,0,249.496053986
522,6,611.0,0,0,131873.1853,0,-270.363142948
377,84,2614.0,0,0,402271.1836,0,-150.603240319
6182,19,956.0,90690567,0,144409.6897,0,1009.09887085
679,17,332.0,0,0,49820.7119,0,-238.878666411
350,6,296.0,0,0,32658.3,0,-73.7460508038
333,3,132.0,0,0,119053.4643,0,69.6391099195
451,7,557.0,0,0,71517.8868,0,100.169864961
2530,0,479.0,810407,0,137179.3137,0,6649.76924075
2757,26,627.0,14545462,0,131288.8524,0,351.714756815
401,2,826.0,0,0,91191.4878,0,-42.7528442328
178,14,485.0,0,0,61195.2568,0,139.243819747
52017,47,782.0,19860989,0,433271.2593,0,2102.84787047
285,9,418.0,0,0,66110.8861,0,-147.597600227
71918,31,1303.0,215522145,0,1375569.3666,0,191.942678661
332,19,444.0,0,0,97085.0,0,171.547500696
256,4,170.0,0,0,102108.4087,0,-60.1951958254
15527,44,737.0,31092975,0,201760.2056,0,1075.43398973
21419,91,1405.0,61170475,0,326164.2661,0,4067.50487405
1113,63,1015.0,37240812,0,139788.4469,0,2479.20642918
7022,66,1227.0,118404400,0,269840.8057,0,-288.019992956
688,3,293.0,0,0,46171.1615,0,-241.779820646
4363,57,883.0,120323521,0,170830.7421,0,-5.62268429416
253,0,403.0,0,0,62716.4666,0,210.237167287
2258,34,563.0,5419442,0,128308.1417,0,745.777270488
6953,0,148.0,0,0,65237.9111,0,68.3159924592
723,5,763.0,0,0,86669.3183,0,1985.52356782
27284,45,626.0,87008825,0,233930.0913,0,761.609056263
2349,72,937.0,30312672,0,149038.9145,0,946.064179819
948,16,319.0,0,0,103012.5555,0,537.03483139
53880,22,608.0,140652644,0,564579.912,0,768.334229613
71380,98,1202.0,162407245,0,535581.6249,0,-643.397117271
28401,58,1887.0,298268685,0,442519.9713,0,-1320.16182939
17429,48,1473.0,165407588,0,605081.4647,0,355.375151894
175,0,65.0,0,0,29534.9091,0,-13.0029366538
780,0,417.0,0,0,214910.2441,0,-194.927720017
2221,4,323.0,1112924,0,32479.7583,0,-745.91008391
13708,53,867.0,238911160,0,222037.1872,0,917.552521458
212,0,281.0,0,0,9951.5,0,-65.3095464137
476,1,244.0,0,0,16013.8889,0,1067.92396665
23791,64,1202.0,14175602,0,309786.2859,0,1078.77049261
13308,53,979.0,60245058,0,242703.6151,0,177.020523097
2355,0,75.0,120426,0,76812.8333,0,-101.200346658
19285,20,547.0,79344922,0,381781.3958,0,95.8724778197
5448,14,1045.0,225494119,0,268319.5979,0,1546.79439411
15360,14,349.0,330714680,0,95148.8652,0,-139.630978949
3228,44,1127.0,114793949,0,311445.4154,0,100.888627096
18119,28,713.0,91360341,0,206564.0479,0,198.879440281
801,0,154.0,0,0,8214.9167,0,-481.831745693
333,0,65.0,0,0,22066.25,0,-70.8841847222
1271,2,385.0,671218,0,81249.4559,0,215.897763876
11983,53,945.0,2461684,0,244913.0291,0,-600.053960886
1109,1,323.0,40527484,0,29978.0935,0,1486.58719302
380,0,92.0,0,0,9574.5,0,0.232321690952
53439,81,1187.0,126358496,0,542116.14,0,1134.45304747
2883,44,1354.0,139987832,0,182258.2105,0,-504.031680924
12494,0,85.0,4314476,0,54096.579,0,537.244175283
1326,0,263.0,12854853,0,36974.6667,0,-36.2890388057
454,19,524.0,0,0,61005.2083,0,548.219396263
3154,18,601.0,29393898,0,85443.0014,0,-96.5484731044
17732,32,909.0,106482756,0,223480.0944,0,1198.35745019
8217,2,452.0,7341022,0,122945.0607,0,-243.120166293
5177,0,172.0,326464,0,113362.0833,0,666.291438178
1673,2,147.0,12847086,0,9632.25,0,-100.987958074
1294,35,869.0,71618465,0,133116.5062,0,-201.831253683
479,0,203.0,0,0,5612.3334,0,-24.1686261459
48478,0,0,206530981,0,0,0,-593.995839303
561,0,322.0,0,0,2510.5,0,373.808102439
3029,12,617.0,52198752,0,123993.7654,0,26.7253942928
31475,81,1843.0,107923545,0,868413.4564,0,3927.62406348
3002,168,1865.0,195608555,0,438610.7525,0,242.013302789
1220,20,85.0,7067,0,7320.0,0,-18.4847716387
11789,45,747.0,57485621,0,181974.515,0,2631.39759608
5831,65,1545.0,48890163,0,349074.774,0,1103.21956679
581,16,465.0,0,0,134455.5333,0,-564.739018141
5964,15,331.0,7096,0,95334.2151,0,127.279565457
1777,0,84.0,1495,0,10760.6,0,128.354290996
207,9,589.0,0,0,43953.2917,0,107.292093242
1212,1,786.0,76048135,0,143661.627,0,1492.67103171
190,0,15.0,0,0,570.0,0,-118.847832005
2363,7,204.0,34049714,0,58385.7,0,536.308040437
7979,8,301.0,40894039,0,124260.8692,0,542.218464221
7646,0,0,30702,0,65402.8191,0,54.9184972393
744,35,519.0,0,0,64077.9874,0,48.2386624429
209,0,0,0,0,1045.0,0,-5.83107482371
352,12,645.0,0,0,91003.9333,0,73.0112749351
349,0,142.0,0,0,5697.5833,0,153.823896153
1065,0,134.0,0,0,21212.3333,0,-32.1404619457
6845,10,534.0,13960152,0,165082.7401,0,879.751233745
782,12,667.0,0,0,105815.5614,0,-159.381551733
3566,4,412.0,1352452,0,109769.5302,0,4.56614913819
14940,16,482.0,73717496,0,120576.6042,0,-842.654766983
517,0,239.0,0,0,47043.9833,0,94.9228397628
226,8,599.0,0,0,121160.3031,0,600.212648821
259,0,245.0,0,0,1653.75,0,23.778020783
29630,12,873.0,152752218,0,409835.7092,0,1152.91059267
447,2,286.0,0,0,47726.0322,0,-28.0080508036
244,0,286.0,0,0,28427.1,0,296.066546982
2814,21,704.0,8485341,0,86303.5227,0,489.540750379
201,2,460.0,0,0,34399.808,0,-37.9507252816
7549,1,144.0,0,0,118932.3611,0,-23.0501080523
1720,0,73.0,18813,0,42294.1333,0,286.636920059
8774,8,157.0,37565416,0,140974.8222,0,554.335986401
414,12,445.0,0,0,47043.3762,0,-428.108645135
2531,0,0,0,0,19834.238,0,1.04569020399
452,2,527.0,0,0,112624.6722,0,58.9869304156
1425,15,570.0,41536176,0,110380.5817,0,-76.7494065362
504,16,444.0,0,0,81129.6378,0,-81.7949052729
1819,5,635.0,3010509,0,61993.4115,0,-10.1759544452
302,0,249.0,0,0,33213.1666,0,-13.1737253895
492,37,930.0,0,0,125110.2691,0,-169.007403519
