7.5,0,0,0,0,0,0,-802.10755733
8.1,0,0,0,0,0,0,884.489847905
7.7,0,0,0,0,0,0,888.462592663
4.7,0,0,0,0,0,0,1297.74060259
7.1,0,0,0,0,0,0,1278.8426186
0,0,0,0,0,0,0,1162.36207607
6.5,0,0,0,0,0,0,721.20287774
5.4,0,0,0,0,0,0,-1152.92391328
5.6,0,0,0,0,0,0,1154.08133826
0,0,0,0,0,0,0,-5.87115381953
2.9,0,0,0,0,0,0,249.496053986
0,0,0,0,0,0,0,-270.363142948
0,0,0,0,0,0,0,-150.603240319
6.0,0,0,0,0,0,0,1009.09887085
0,0,0,0,0,0,0,-238.878666411
0,0,0,0,0,0,0,-73.7460508038
0,0,0,0,0,0,0,69.6391099195
0,0,0,0,0,0,0,100.169864961
7.6,0,0,0,0,0,0,6649.76924075
5.4,0,0,0,0,0,0,351.714756815
0,0,0,0,0,0,0,-42.7528442328
0,0,0,0,0,0,0,139.243819747
7.4,0,0,0,0,0,0,2102.84787047
0,0,0,0,0,0,0,-147.597600227
6.6,0,0,0,0,0,0,191.942678661
0,0,0,0,0,0,0,171.547500696
0,0,0,0,0,0,0,-60.1951958254
3.9,0,0,0,0,0,0,1075.43398973
7.1,0,0,0,0,0,0,4067.50487405
6.2,0,0,0,0,0,0,2479.20642918
4.6,0,0,0,0,0,0,-288.019992956
0,0,0,0,0,0,0,-241.779820646
5.8,0,0,0,0,0,0,-5.62268429416
0,0,0,0,0,0,0,210.237167287
4.9,0,0,0,0,0,0,745.777270488
5.7,0,0,0,0,0,0,68.3159924592
0,0,0,0,0,0,0,1985.52356782
7.0,0,0,0,0,0,0,761.609056263
6.1,0,0,0,0,0,0,946.064179819
0,0,0,0,0,0,0,537.03483139
7.6,0,0,0,0,0,0,768.334229613
5.6,0,0,0,0,0,0,-643.397117271
4.6,0,0,0,0,0,0,-1320.16182939
4.8,0,0,0,0,0,0,355.375151894
0,0,0,0,0,0,0,-13.0029366538
0,0,0,0,0,0,0,-194.927720017
3.5,0,0,0,0,0,0,-745.91008391
4.5,0,0,0,0,0,0,917.552521458
0,0,0,0,0,0,0,-65.3095464137
0,0,0,0,0,0,0,1067.92396665
7.2,0,0,0,0,0,0,1078.77049261
6.7,0,0,0,0,0,0,177.020523097
3.9,0,0,0,0,0,0,-101.200346658
5.7,0,0,0,0,0,0,95.8724778197
4.8,0,0,0,0,0,0,1546.79439411
3.2,0,0,0,0,0,0,-139.630978949
3.6,0,0,0,0,0,0,100.888627096
7.6,0,0,0,0,0,0,198.879440281
0,0,0,0,0,0,0,-481.831745693
0,0,0,0,0,0,0,-70.8841847222
5.3,0,0,0,0,0,0,215.897763876
6.8,0,0,0,0,0,0,-600.053960886
6.4,0,0,0,0,0,0,1486.58719302
0,0,0,0,0,0,0,0.232321690952
5.7,0,0,0,0,0,0,1134.45304747
4.8,0,0,0,0,0,0,-504.031680924
5.2,0,0,0,0,0,0,537.244175283
4.2,0,0,0,0,0,0,-36.2890388057
0,0,0,0,0,0,0,548.219396263
3.2,0,0,0,0,0,0,-96.5484731044
5.5,0,0,0,0,0,0,1198.35745019
3.9,0,0,0,0,0,0,-243.120166293
3.5,0,0,0,0,0,0,666.291438178
2.8,0,0,0,0,0,0,-100.987958074
5.0,0,0,0,0,0,0,-201.831253683
0,0,0,0,0,0,0,-24.1686261459
4.7,0,0,0,0,0,0,-593.995839303
0,0,0,0,0,0,0,373.808102439
5.4,0,0,0,0,0,0,26.7253942928
6.4,0,0,0,0,0,0,3927.62406348
4.3,0,0,0,0,0,0,242.013302789
6.4,0,0,0,0,0,0,-18.4847716387
7.8,0,0,0,0,0,0,2631.39759608
5.7,0,0,0,0,0,0,1103.21956679
0,0,0,0,0,0,0,-564.739018141
4.9,0,0,0,0,0,0,127.279565457
6.6,0,0,0,0,0,0,128.354290996
0,0,0,0,0,0,0,107.292093242
6.6,0,0,0,0,0,0,1492.67103171
0,0,0,0,0,0,0,-118.847832005
5.7,0,0,0,0,0,0,536.308040437
5.6,0,0,0,0,0,0,542.218464221
4.6,0,0,0,0,0,0,54.9184972393
0,0,0,0,0,0,0,48.2386624429
0,0,0,0,0,0,0,-5.83107482371
0,0,0,0,0,0,0,73.0112749351
0,0,0,0,0,0,0,153.823896153
0,0,0,0,0,0,0,-32.1404619457
5.3,0,0,0,0,0,0,879.751233745
0,0,0,0,0,0,0,-159.381551733
7.1,0,0,0,0,0,0,4.56614913819
5.8,0,0,0,0,0,0,-842.654766983
0,0,0,0,0,0,0,94.9228397628
0,0,0,0,0,0,0,600.212648821
0,0,0,0,0,0,0,23.778020783
4.9,0,0,0,0,0,0,1152.91059267
0,0,0,0,0,0,0,-28.0080508036
0,0,0,0,0,0,0,296.066546982
7.4,0,0,0,0,0,0,489.540750379
0,0,0,0,0,0,0,-37.9507252816
2.7,0,0,0,0,0,0,-23.0501080523
6.1,0,0,0,0,0,0,286.636920059
5.8,0,0,0,0,0,0,554.335986401
0,0,0,0,0,0,0,-428.108645135
5.2,0,0,0,0,0,0,1.04569020399
0,0,0,0,0,0,0,58.9869304156
5.2,0,0,0,0,0,0,-76.7494065362
0,0,0,0,0,0,0,-81.7949052729
3.6,0,0,0,0,0,0,-10.1759544452
0,0,0,0,0,0,0,-13.1737253895
0,0,0,0,0,0,0,-169.007403519
