6.3,0,0,0,0,0,0,1088.14388297
0,0,0,0,0,0,0,-75.8241448182
0,0,0,0,0,0,0,489.466948174
5.2,0,0,0,0,0,0,312.981507569
7.4,0,0,0,0,0,0,2602.89533614
6.0,0,0,0,0,0,0,-6.07278189117
3.8,0,0,0,0,0,0,-305.249146777
7.4,0,0,0,0,0,0,1126.49428141
0,0,0,0,0,0,0,-543.580523292
0,0,0,0,0,0,0,-316.192591604
7.4,0,0,0,0,0,0,1412.9824495
6.4,0,0,0,0,0,0,1405.2215155
0,0,0,0,0,0,0,-5.32489672224
5.1,0,0,0,0,0,0,108.501233418
0,0,0,0,0,0,0,822.07670118
4.1,0,0,0,0,0,0,152.450964488
6.4,0,0,0,0,0,0,1642.26805558
0,0,0,0,0,0,0,-621.86762368
0,0,0,0,0,0,0,-407.996004056
4.8,0,0,0,0,0,0,1185.67091434
7.2,0,0,0,0,0,0,-6.36319263657
5.4,0,0,0,0,0,0,799.062255632
6.9,0,0,0,0,0,0,931.37113868
7.0,0,0,0,0,0,0,-6.82812444469
0,0,0,0,0,0,0,-326.555096182
5.3,0,0,0,0,0,0,524.121944848
7.2,0,0,0,0,0,0,10.1628738593
7.8,0,0,0,0,0,0,1886.35812693
5.6,0,0,0,0,0,0,121.391918972
7.7,0,0,0,0,0,0,3081.54628646
6.2,0,0,0,0,0,0,235.529508438
5.3,0,0,0,0,0,0,-416.863285775
7.3,0,0,0,0,0,0,1591.63898631
0,0,0,0,0,0,0,75.8069222139
0,0,0,0,0,0,0,-51.1661177212
7.6,0,0,0,0,0,0,685.243107656
6.6,0,0,0,0,0,0,104.179425644
4.2,0,0,0,0,0,0,-110.750607482
0,0,0,0,0,0,0,498.700916419
5.7,0,0,0,0,0,0,-53.7652165949
4.3,0,0,0,0,0,0,-48.1181877788
0,0,0,0,0,0,0,-150.14329362
7.6,0,0,0,0,0,0,247.118711466
0,0,0,0,0,0,0,6.83801054001
0,0,0,0,0,0,0,319.461880283
7.6,0,0,0,0,0,0,2556.89292676
6.3,0,0,0,0,0,0,859.203013142
6.7,0,0,0,0,0,0,18.7569247655
5.5,0,0,0,0,0,0,142.118274964
6.6,0,0,0,0,0,0,722.645177596
6.4,0,0,0,0,0,0,22.9274199642
5.0,0,0,0,0,0,0,-7.42233234617
0,0,0,0,0,0,0,247.639920424
3.7,0,0,0,0,0,0,870.574723527
6.5,0,0,0,0,0,0,156.767174053
6.2,0,0,0,0,0,0,5.0381259015
6.2,0,0,0,0,0,0,14.9187097117
5.2,0,0,0,0,0,0,395.433090179
0,0,0,0,0,0,0,28.993718418
5.2,0,0,0,0,0,0,-343.741966886
5.1,0,0,0,0,0,0,-374.004502576
6.4,0,0,0,0,0,0,1573.36144966
6.4,0,0,0,0,0,0,-44.4826673608
6.4,0,0,0,0,0,0,585.6025821
6.0,0,0,0,0,0,0,708.34577976
5.4,0,0,0,0,0,0,445.147006682
0,0,0,0,0,0,0,-71.4230581526
7.3,0,0,0,0,0,0,1747.36102144
5.3,0,0,0,0,0,0,-79.7511320295
0,0,0,0,0,0,0,291.913219792
6.0,0,0,0,0,0,0,1720.26396288
4.5,0,0,0,0,0,0,107.140097658
1.7,0,0,0,0,0,0,11.3931632002
0,0,0,0,0,0,0,297.870257499
8.1,0,0,0,0,0,0,4141.58534188
8.0,0,0,0,0,0,0,2983.80350759
3.5,0,0,0,0,0,0,-450.7690045
5.5,0,0,0,0,0,0,63.9206724098
6.1,0,0,0,0,0,0,477.688808465
6.0,0,0,0,0,0,0,1194.00730132
0,0,0,0,0,0,0,-1214.98278242
5.7,0,0,0,0,0,0,27.1141936115
4.6,0,0,0,0,0,0,314.686964788
4.8,0,0,0,0,0,0,371.613754849
4.5,0,0,0,0,0,0,-52.8581435503
6.5,0,0,0,0,0,0,1151.6139157
7.3,0,0,0,0,0,0,1010.74385666
0,0,0,0,0,0,0,-267.14124218
3.8,0,0,0,0,0,0,-122.047086169
0,0,0,0,0,0,0,22.4537812813
2.7,0,0,0,0,0,0,-128.134645342
5.7,0,0,0,0,0,0,3321.09421787
6.3,0,0,0,0,0,0,2593.84105279
0,0,0,0,0,0,0,166.420988308
6.0,0,0,0,0,0,0,1026.41921857
5.7,0,0,0,0,0,0,2823.44559148
5.4,0,0,0,0,0,0,-339.84919776
6.4,0,0,0,0,0,0,1499.18342715
7.5,0,0,0,0,0,0,122.491001841
5.8,0,0,0,0,0,0,992.34277146
4.9,0,0,0,0,0,0,-327.367651738
5.7,0,0,0,0,0,0,421.26080672
5.6,0,0,0,0,0,0,1.33583569159
4.4,0,0,0,0,0,0,1.61848292052
6.3,0,0,0,0,0,0,-0.657546058675
0,0,0,0,0,0,0,-104.469463574
5.8,0,0,0,0,0,0,96.9751588767
0,0,0,0,0,0,0,23.7694683765
4.3,0,0,0,0,0,0,-168.64467314
5.7,0,0,0,0,0,0,7.35538106036
0,0,0,0,0,0,0,19.109281427
5.7,0,0,0,0,0,0,1760.99333401
5.8,0,0,0,0,0,0,30.1501674837
4.1,0,0,0,0,0,0,2.53391664588
7.0,0,0,0,0,0,0,1370.51536353
0,0,0,0,0,0,0,2798.71970516
6.6,0,0,0,0,0,0,38.9542523408
5.5,0,0,0,0,0,0,-151.575585274
0,0,0,0,0,0,0,-112.926521398
0,0,0,0,0,0,0,-10.5805684519
0,0,0,0,0,0,0,-562.386417201
5.3,0,0,0,0,0,0,-160.140234127
0,0,0,0,0,0,0,-19.6058390673
7.7,0,0,0,0,0,0,40.366924573
0,0,0,0,0,0,0,-1.11447538736
